"id","title","authors","author_count","primary_category","categories","comment","repo_url","published","updated","summary","pdf_url","is_cvpr2026","track","accepted","notes","task_primary","task_secondary","task_keywords","modality","task_summary"
"http://arxiv.org/abs/2604.13456v1","MyoVision: A Mobile Research Tool and NEATBoost-Attention Ensemble Framework for Real Time Chicken Breast Myopathy Detection","Chaitanya Pallerla; Siavash Mahmoudi; Dongyi Wang","3","cs.LG","cs.LG; cs.CV","Accepted at CVPR 2026 MetaFoods Workshop. 11 pages, 5 figures","","2026-04-15T04:21:38Z","2026-04-15T04:21:38Z","Woody Breast (WB) and Spaghetti Meat (SM) myopathies significantly impact poultry meat quality, yet current detection methods rely either on subjective manual evaluation or costly laboratory-grade imaging systems. We address the problem of low-cost, non-destructive multi-class myopathy classification using consumer smartphones. MyoVision is introduced as a mobile transillumination imaging framework in which 14-bit RAW images are captured and structural texture descriptors indicative of internal tissue abnormalities are extracted. To classify three categories (Normal, Woody Breast, Spaghetti Meat), we propose a NEATBoost-Attention Ensemble model, which is a neuroevolution-optimized weighted fusion of LightGBM and attention-based MLP models. Hyperparameters are automatically discovered using NeuroEvolution of Augmenting Topologies (NEAT), eliminating manual tuning and enabling architecture diversity for small tabular datasets. On a dataset of 336 fillets collected from a commercial processing facility, our method achieves 82.4% test accuracy (F1 = 0.83), outperforming conventional machine learning and deep learning baselines and matching performance reported by hyperspectral imaging systems costing orders of magnitude more. Beyond classification performance, MyoVision establishes a reproducible mobile RGB-D acquisition pipeline for multimodal meat quality research, demonstrating that consumer-grade imaging can support scalable internal tissue assessment.","https://arxiv.org/pdf/2604.13456v1","yes","workshop","yes","MetaFoods Workshop","medical-imaging","classification","mobile imaging, myopathy detection, neuroevolution, attention-based model, consumer smartphones","image","Detects chicken breast myopathy using mobile imaging and an ensemble classification model."
"http://arxiv.org/abs/2604.13448v1","A Study of Failure Modes in Two-Stage Human-Object Interaction Detection","Lemeng Wang; Qinqian Lei; Vidhi Bakshi; Daniel Yi; Yifan Liu; Jiacheng Hou; Asher Seng Hao; Zheda Mai; Wei-Lun Chao; Robby T. Tan; Bo Wang","11","cs.CV","cs.CV; cs.AI","Accepted to SAUAFG Workshop at CVPR 2026","","2026-04-15T04:01:23Z","2026-04-15T04:01:23Z","Human-object interaction (HOI) detection aims to detect interactions between humans and objects in images. While recent advances have improved performance on existing benchmarks, their evaluations mainly focus on overall prediction accuracy and provide limited insight into the underlying causes of model failures. In particular, modern models often struggle in complex scenes involving multiple people and rare interaction combinations. In this work, we present a study to better understand the failure modes of two-stage HOI models, which form the basis of many current HOI detection approaches. Rather than constructing a large-scale benchmark, we instead decompose HOI detection into multiple interpretable perspectives and analyze model behavior across these dimensions to study different types of failure patterns. We curate a subset of images from an existing HOI dataset organized by human-object-interaction configurations (e.g., multi-person interactions and object sharing), and analyze model behavior under these configurations to examine different failure modes. This design allows us to analyze how these HOI models behave under different scene compositions and why their predictions fail. Importantly, high overall benchmark performance does not necessarily reflect robust visual reasoning about human-object relationships. We hope that this study can provide useful insights into the limitations of HOI models and offer observations for future research in this area.","https://arxiv.org/pdf/2604.13448v1","yes","workshop","yes","SAUAFG Workshop","detection","","human-object interaction, failure modes, model behavior, scene composition","image","Analyzes failure modes in human-object interaction detection models across complex scenes."
"http://arxiv.org/abs/2604.13432v1","MaMe & MaRe: Matrix-Based Token Merging and Restoration for Efficient Visual Perception and Synthesis","Simin Huo; Ning Li","2","cs.CV","cs.CV; cs.AI","20 pages. Extended version of CVPR 2026 Findings paper. Neurocomputing (Elsevier) under review","","2026-04-15T03:06:24Z","2026-04-15T03:06:24Z","Token compression is crucial for mitigating the quadratic complexity of self-attention mechanisms in Vision Transformers (ViTs), which often involve numerous input tokens. Existing methods, such as ToMe, rely on GPU-inefficient operations (e.g., sorting, scattered writes), introducing overheads that limit their effectiveness. We introduce MaMe, a training-free, differentiable token merging method based entirely on matrix operations, which is GPU-friendly to accelerate ViTs. Additionally, we present MaRe, its inverse operation, for token restoration, forming a MaMe+MaRe pipeline for image synthesis. When applied to pre-trained models, MaMe doubles ViT-B throughput with a 2% accuracy drop. Notably, fine-tuning the last layer with MaMe boosts ViT-B accuracy by 1.0% at 1.1x speed. In SigLIP2-B@512 zero-shot classification, MaMe provides 1.3x acceleration with negligible performance degradation. In video tasks, MaMe accelerates VideoMAE-L by 48.5% on Kinetics-400 with only a 0.84% accuracy loss. Furthermore, MaMe achieves simultaneous improvements in both performance and speed on some tasks. In image synthesis, the MaMe+MaRe pipeline enhances quality while reducing Stable Diffusion v2.1 generation latency by 31%. Collectively, these results demonstrate MaMe's and MaRe's effectiveness in accelerating vision models. The code is available at https://github.com/cominder/mame}{https://github.com/cominder/mame.","https://arxiv.org/pdf/2604.13432v1","yes","findings","unsure","Extended version of Findings","efficiency-compression","","token merging, token restoration, vision transformers, image synthesis, video acceleration","image","Introduces MaMe and MaRe for efficient token merging and restoration in vision models."
"http://arxiv.org/abs/2604.13383v1","UniBlendNet: Unified Global, Multi-Scale, and Region-Adaptive Modeling for Ambient Lighting Normalization","Jiatao Dai; Wei Dong; Han Zhou; Chengzhou Tang; Jun Chen","5","cs.CV","cs.CV","Accepted to CVPR 2026 NTIRE Workshop on New Trends in Image Restoration and Enhancement. 8 pages, 4 figures","","2026-04-15T01:13:18Z","2026-04-15T01:13:18Z","Ambient Lighting Normalization (ALN) aims to restore images degraded by complex, spatially varying illumination conditions. Existing methods, such as IFBlend, leverage frequency-domain priors to model illumination variations, but still suffer from limited global context modeling and insufficient spatial adaptivity, leading to suboptimal restoration in challenging regions. In this paper, we propose UniBlendNet, a unified framework for ambient lighting normalization that jointly models global illumination, multi-scale structures, and region-adaptive refinement. Specifically, we enhance global illumination understanding by integrating a UniConvNet-based module to capture long-range dependencies. To better handle complex lighting variations, we introduce a Scale-Aware Aggregation Module (SAAM) that performs pyramid-based multi-scale feature aggregation with dynamic reweighting. Furthermore, we design a mask-guided residual refinement mechanism to enable region-adaptive correction, allowing the model to selectively enhance degraded regions while preserving well-exposed areas. This design effectively improves illumination consistency and structural fidelity under complex lighting conditions. Extensive experiments on the NTIRE Ambient Lighting Normalization benchmark demonstrate that UniBlendNet consistently outperforms the baseline IFBlend and achieves improved restoration quality, while producing visually more natural and stable restoration results.","https://arxiv.org/pdf/2604.13383v1","yes","workshop","yes","NTIRE Workshop","editing","","ambient lighting normalization, image restoration, illumination correction, multi-scale modeling, region-adaptive refinement","image","Restores images under complex lighting by modeling global and local illumination variations."
"http://arxiv.org/abs/2604.13305v1","Bias at the End of the Score","Salma Abdel Magid; Grace Guo; Esin Tureci; Amaya Dharmasiri; Vikram V. Ramaswamy; Hanspeter Pfister; Olga Russakovsky","7","cs.CV","cs.CV","Accepted to The IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) 2026","","2026-04-14T21:20:47Z","2026-04-14T21:20:47Z","Reward models (RMs) are inherently non-neutral value functions designed and trained to encode specific objectives, such as human preferences or text-image alignment. RMs have become crucial components of text-to-image (T2I) generation systems where they are used at various stages for dataset filtering, as evaluation metrics, as a supervisory signal during optimization of parameters, and for post-generation safety and quality filtering of T2I outputs. While specific problems with the integration of RMs into the T2I pipeline have been studied (e.g. reward hacking or mode collapse), their robustness and fairness as scoring functions remains largely unknown. We conduct a large scale audit of RM robustness with respect to demographic biases during T2I model training and generation. We provide quantitative and qualitative evidence that while originally developed as quality measures, RMs encode demographic biases, which cause reward-guided optimization to disproportionately sexualize female image subjects reinforce gender/racial stereotypes, and collapse demographic diversity. These findings highlight shortcomings in current reward models, challenge their reliability as quality metrics, and underscore the need for improved data collection and training procedures to enable more robust scoring.","https://arxiv.org/pdf/2604.13305v1","yes","main","yes","","image-generation","","text-to-image, reward models, demographic bias, quality metrics","image","The paper audits reward models for biases in text-to-image generation systems."
"http://arxiv.org/abs/2604.13244v1","4th Workshop on Maritime Computer Vision (MaCVi): Challenge Overview","Benjamin Kiefer; Jan Lukas Augustin; Jon Muhovič; Mingi Jeong; Arnold Wiliem; Janez Pers; Matej Kristan; Alberto Quattrini Li; Matija Teršek; Josip Šarić; Arpita Vats; Dominik Hildebrand; Rafia Rahim; Mahmut Karaaslan; Arpit Vaishya; Steve Xie; Ersin Kaya; Akib Mashrur; Tze-Hsiang Tang; Chun-Ming Tsai; Jun-Wei Hsieh; Ming-Ching Chang; Wonwoo Jo; Doyeon Lee; Yusi Cao; Lingling Li; Vinayak Nageli; Arshad Jamal; Gorthi Rama Krishna Sai Subrahmanyam; Jemo Maeng; Seongju Lee; Kyoobin Lee; Xu Liu; LiCheng Jiao; Jannik Sheikh; Martin Weinmann; Ivan Martinović; Jose Mateus Raitz Persch; Rahul Harsha Cheppally; Mehmet E. Belviranli; Dimitris Gahtidis; Hyewon Chun; Sangmun Lee; Philipp Gorczak; Hansol Kim; Jeeyeon Jeon; Borja Carrillo Perez; Jiahui Wang; Sangmin Park; Andreas Michel; Jannick Kuester; Bettina Felten; Wolfgang Gross; Yuan Feng; Justin Davis","55","cs.CV","cs.CV; cs.AI; cs.RO","Accepted to CVPR 2026 Workshop Proceeding; Maritime Computer Vision Workshop","","2026-04-14T19:21:41Z","2026-04-14T19:21:41Z","The 4th Workshop on Maritime Computer Vision (MaCVi) is organized as part of CVPR 2026. This edition features five benchmark challenges with emphasis on both predictive accuracy and embedded real-time feasibility. This report summarizes the MaCVi 2026 challenge setup, evaluation protocols, datasets, and benchmark tracks, and presents quantitative results, qualitative comparisons, and cross-challenge analyses of emerging method trends. We also include technical reports from top-performing teams to highlight practical design choices and lessons learned across the benchmark suite. Datasets, leaderboards, and challenge resources are available at https://macvi.org/workshop/cvpr26.","https://arxiv.org/pdf/2604.13244v1","yes","workshop","yes","Maritime Computer Vision Workshop","benchmark-dataset","","maritime computer vision, challenge overview, evaluation protocols, datasets, real-time feasibility","other","Overview of maritime computer vision challenges, datasets, and evaluation methods."
"http://arxiv.org/abs/2604.13153v1","PatchPoison: Poisoning Multi-View Datasets to Degrade 3D Reconstruction","Prajas Wadekar; Venkata Sai Pranav Bachina; Kunal Bhosikar; Ankit Gangwal; Charu Sharma","5","cs.CV","cs.CV; cs.CR; cs.LG","CVPR Workshop on Security, Privacy, and Adversarial Robustness in 3D Generative Vision Models (SPAR-3D), 2026","","2026-04-14T18:00:00Z","2026-04-14T18:00:00Z","3D Gaussian Splatting (3DGS) has recently enabled highly photorealistic 3D reconstruction from casually captured multi-view images. However, this accessibility raises a privacy concern: publicly available images or videos can be exploited to reconstruct detailed 3D models of scenes or objects without the owner's consent. We present PatchPoison, a lightweight dataset-poisoning method that prevents unauthorized 3D reconstruction. Unlike global perturbations, PatchPoison injects a small high-frequency adversarial patch, a structured checkerboard, into the periphery of each image in a multi-view dataset. The patch is designed to corrupt the feature-matching stage of Structure-from-Motion (SfM) pipelines such as COLMAP by introducing spurious correspondences that systematically misalign estimated camera poses. Consequently, downstream 3DGS optimization diverges from the correct scene geometry. On the NeRF-Synthetic benchmark, inserting a 12 X 12 pixel patch increases reconstruction error by 6.8x in LPIPS, while the poisoned images remain unobtrusive to human viewers. PatchPoison requires no pipeline modifications, offering a practical, ""drop-in"" preprocessing step for content creators to protect their multi-view data.","https://arxiv.org/pdf/2604.13153v1","yes","workshop","unsure","","3d-reconstruction","","dataset poisoning, 3d gaussian splatting, structure-from-motion, camera pose misalignment, adversarial patch","image","Injects adversarial patches to degrade 3D reconstruction from multi-view images."
"http://arxiv.org/abs/2604.13028v1","Conflated Inverse Modeling to Generate Diverse and Temperature-Change Inducing Urban Vegetation Patterns","Baris Sarper Tezcan; Hrishikesh Viswanath; Rubab Saher; Daniel Aliaga","4","cs.CV","cs.CV","Accepted to the CVPR 2026 EarthVision Workshop","","2026-04-14T17:58:07Z","2026-04-14T17:58:07Z","Urban areas are increasingly vulnerable to thermal extremes driven by rapid urbanization and climate change. Traditionally, thermal extremes have been monitored using Earth-observing satellites and numerical modeling frameworks. For example, land surface temperature derived from Landsat or Sentinel imagery is commonly used to characterize surface heating patterns. These approaches operate as forward models, translating radiative observations or modeled boundary conditions into estimates of surface thermal states. While forward models can predict land surface temperature from vegetation and urban form, the inverse problem of determining spatial vegetation configurations that achieve a desired regional temperature shift remains largely unexplored. This task is inherently underdetermined, as multiple spatial vegetation patterns can yield similar aggregated temperature responses. Conventional regression and deterministic neural networks fail to capture this ambiguity and often produce averaged solutions, particularly under data-scarce conditions. We propose a conflated inverse modeling framework that combines a predictive forward model with a diffusion-based generative inverse model to produce diverse, physically plausible image-based vegetation patterns conditioned on specific temperature goals. Our framework maintains control over thermal outcomes while enabling diverse spatial vegetation configurations, even when such combinations are absent from training data. Altogether, this work introduces a controllable inverse modeling approach for urban climate adaptation that accounts for the inherent diversity of the problem. Code is available at the GitHub repository.","https://arxiv.org/pdf/2604.13028v1","yes","workshop","yes","EarthVision Workshop","other","","urban vegetation, temperature change, inverse modeling, generative model, climate adaptation","image","Generates diverse vegetation patterns to achieve specific urban temperature goals."
"http://arxiv.org/abs/2604.12896v1","Don't Show Pixels, Show Cues: Unlocking Visual Tool Reasoning in Language Models via Perception Programs","Muhammad Kamran Janjua; Hugo Silva; Di Niu; Bahador Rashidi","4","cs.CV","cs.CV; cs.LG","Accepted to CVPR 2026","","2026-04-14T15:45:22Z","2026-04-14T15:45:22Z","Multimodal language models (MLLMs) are increasingly paired with vision tools (e.g., depth, flow, correspondence) to enhance visual reasoning. However, despite access to these tool-generated visual cues, MLLMs often fail to benefit from them. Existing approaches typically feed raw tool outputs into the model, but these dense, pixel-level representations are misaligned with the language-native reasoning strengths of LLMs, leading to weak perception and reliance on language priors. We argue that, in problems where vision tools can provide the necessary visual cues, the bottleneck is not more tool calls or larger MLLMs, it is how tool outputs are represented. We introduce Perception Programs (P$^2$), a training-free, model-agnostic method that rewrites tool outputs into compact, structured, language-native summaries that MLLMs can directly parse and reason over. Across six perception-centric tasks in BLINK, P$^2$ consistently yields large improvements over base models and raw tool-augmented baselines. With GPT-5 Mini as the base model, P$^2$ raises its accuracy from 41.35\% to 86.47\% on multi-view reasoning, from 52.42\% to 81.45\% on relative depth, and achieves a 22\% average gain across tasks, setting new state-of-the-art results. Even on smaller MLLMs, e.g., InternVL3.5-4B and Qwen3VL-4B, we observe 15-40\% absolute gains from P$^2$, surpassing prior agentic, supervised, and RL-based tool-use methods-without any training or model modifications.","https://arxiv.org/pdf/2604.12896v1","yes","main","yes","","vlm","","multimodal language models, visual reasoning, perception programs, tool outputs, language-native summaries","multimodal","Transforms tool outputs into structured summaries for better reasoning in language models."
"http://arxiv.org/abs/2604.12894v1","Representing 3D Faces with Learnable B-Spline Volumes","Prashanth Chandran; Daoye Wang; Timo Bolkart","3","cs.CV","cs.CV","Accepted to CVPR 2026 (Highlight)","","2026-04-14T15:42:48Z","2026-04-14T15:42:48Z","We present CUBE (Control-based Unified B-spline Encoding), a new geometric representation for human faces that combines B-spline volumes with learned features, and demonstrate its use as a decoder for 3D scan registration and monocular 3D face reconstruction. Unlike existing B-spline representations with 3D control points, CUBE is parametrized by a lattice (e.g., 8 x 8 x 8) of high-dimensional control features, increasing the model's expressivity. These features define a continuous, two-stage mapping from a 3D parametric domain to 3D Euclidean space via an intermediate feature space. First, high-dimensional control features are locally blended using the B-spline bases, yielding a high-dimensional feature vector whose first three values define a 3D base mesh. A small MLP then processes this feature vector to predict a residual displacement from the base shape, yielding the final refined 3D coordinates. To reconstruct 3D surfaces in dense semantic correspondence, CUBE is queried at 3D coordinates sampled from a fixed template mesh. Crucially, CUBE retains the local support property of traditional B-spline representations, enabling local surface editing by updating individual control features. We demonstrate the strengths of this representation by training transformer-based encoders to predict CUBE's control features from unstructured point clouds and monocular images, achieving state-of-the-art scan registration results compared to recent baselines.","https://arxiv.org/pdf/2604.12894v1","yes","main","yes","Highlight","3d-reconstruction","","3d face reconstruction, B-spline volumes, scan registration, monocular images, point clouds","3d","CUBE encodes 3D faces using learnable B-spline volumes for reconstruction and registration."
"http://arxiv.org/abs/2604.12812v5","DocSeeker: Structured Visual Reasoning with Evidence Grounding for Long Document Understanding","Hao Yan; Yuliang Liu; Xingchen Liu; Yuyi Zhang; Minghui Liao; Jihao Wu; Wei Chen; Xiang Bai","8","cs.AI","cs.AI","CVPR 2026 Highlight","","2026-04-14T14:39:26Z","2026-05-11T03:47:15Z","Existing Multimodal Large Language Models (MLLMs) suffer from significant performance degradation on the long document understanding task as document length increases. This stems from two fundamental challenges: 1) a low Signal-to-Noise Ratio (SNR), with crucial evidence buried in irrelevant pages; and 2) supervision scarcity, as datasets offering only final short answers provide a weak learning signal. In this paper, we address these challenges by proposing a paradigm that requires the model to execute a structured Analysis, Localization and Reasoning workflow. To instill this capability, we design a two-stage training framework: we first perform Supervised Fine-Tuning on high-quality data generated via an efficient knowledge distillation strategy. Subsequently, we employ an Evidence-aware Group Relative Policy Optimization which jointly optimizes for both evidence localization and answer accuracy. Additionally, we introduce a Evidence-Guided Resolution Allocation strategy to mitigate memory constraints of training on multi-pages documents. Extensive experiments demonstrate that DocSeeker achieves superior performance on both in-domain and out-of-domain tasks. We show it robustly generalizes from short-page training to ultra-long documents and is naturally synergistic with visual Retrieval-Augmented Generation systems, serving as a solid foundation for their implementation.","https://arxiv.org/pdf/2604.12812v5","yes","main","yes","Highlight","vlm","","long document understanding, evidence localization, knowledge distillation, visual reasoning, retrieval-augmented generation","multimodal","The paper proposes a model for understanding long documents by localizing evidence and optimizing answers."
"http://arxiv.org/abs/2604.12803v1","Generative Anonymization in Event Streams","Adam T. Müller; Mihai Kocsis; Nicolaj C. Stache","3","cs.CV","cs.CV; cs.LG","Accepted to the 1st Workshop on Low-Level Vision Frontiers (LoViF) at IEEE/CVF CVPR 2026","","2026-04-14T14:33:28Z","2026-04-14T14:33:28Z","Neuromorphic vision sensors offer low latency and high dynamic range, but their deployment in public spaces raises severe data protection concerns. Recent Event-to-Video (E2V) models can reconstruct high-fidelity intensity images from sparse event streams, inadvertently exposing human identities. Current obfuscation methods, such as masking or scrambling, corrupt the spatio-temporal structure, severely degrading data utility for downstream perception tasks. In this paper, to the best of our knowledge, we present the first generative anonymization framework for event streams to resolve this utility-privacy trade-off. By bridging the modality gap between asynchronous events and standard spatial generative models, our pipeline projects events into an intermediate intensity representation, leverages pretrained models to synthesize realistic, non-existent identities, and re-encodes the features back into the neuromorphic domain. Experiments demonstrate that our method reliably prevents identity recovery from E2V reconstructions while preserving the structural data integrity required for downstream vision tasks. Finally, to facilitate rigorous evaluation, we introduce a novel, synchronized real-world event and RGB dataset captured via precise robotic trajectories, providing a robust benchmark for future research in privacy-preserving neuromorphic vision.","https://arxiv.org/pdf/2604.12803v1","yes","workshop","yes","1st Workshop on LoViF","other","","generative anonymization, event streams, privacy-preserving, neuromorphic vision, data utility","video","Generates anonymized event streams while preserving data utility for vision tasks."
"http://arxiv.org/abs/2604.12765v1","A Dataset and Evaluation for Complex 4D Markerless Human Motion Capture","Yeeun Park; Miqdad Naduthodi; Suryansh Kumar","3","cs.CV","cs.CV; cs.GR","14 pages, 11 figures, 4 tables. Accepted for publication at CVPR 2026 4D World Models Workshop","","2026-04-14T14:06:43Z","2026-04-14T14:06:43Z","Marker-based motion capture (MoCap) systems have long been the gold standard for accurate 4D human modeling, yet their reliance on specialized hardware and markers limits scalability and real-world deployment. Advancing reliable markerless 4D human motion capture requires datasets that reflect the complexity of real-world human interactions. Yet, existing benchmarks often lack realistic multi-person dynamics, severe occlusions, and challenging interaction patterns, leading to a persistent domain gap. In this work, we present a new dataset and evaluation for complex 4D markerless human motion capture. Our proposed MoCap dataset captures both single and multi-person scenarios with intricate motions, frequent inter-person occlusions, rapid position exchanges between similarly dressed subjects, and varying subject distances. It includes synchronized multi-view RGB and depth sequences, accurate camera calibration, ground-truth 3D motion capture from a Vicon system, and corresponding SMPL/SMPL-X parameters. This setup ensures precise alignment between visual observations and motion ground truth. Benchmarking state-of-the-art markerless MoCap models reveals substantial performance degradation under these realistic conditions, highlighting limitations of current approaches. We further demonstrate that targeted fine-tuning improves generalization, validating the dataset's realism and value for model development. Our evaluation exposes critical gaps in existing models and provides a rigorous foundation for advancing robust markerless 4D human motion capture.","https://arxiv.org/pdf/2604.12765v1","yes","workshop","yes","4D World Models Workshop","human-mesh","","markerless mocap, 4d human modeling, multi-person dynamics, occlusions, dataset evaluation","multimodal","Introduces a dataset for complex 4D human motion capture with realistic interactions."
"http://arxiv.org/abs/2604.12762v1","ARGOS: Who, Where, and When in Agentic Multi-Camera Person Search","Myungchul Kim; Kwanyong Park; Junmo Kim; In So Kweon","4","cs.CV","cs.CV; cs.AI; cs.MA","Accepted to CVPR 2026 Workshop on Multimodal Spatial Intelligence (MUSI)","","2026-04-14T14:06:19Z","2026-04-14T14:06:19Z","We introduce ARGOS, the first benchmark and framework that reformulates multi-camera person search as an interactive reasoning problem requiring an agent to plan, question, and eliminate candidates under information asymmetry. An ARGOS agent receives a vague witness statement and must decide what to ask, when to invoke spatial or temporal tools, and how to interpret ambiguous responses, all within a limited turn budget. Reasoning is grounded in a Spatio-Temporal Topology Graph (STTG) encoding camera connectivity and empirically validated transition times. The benchmark comprises 2,691 tasks across 14 real-world scenarios in three progressive tracks: semantic perception (Who), spatial reasoning (Where), and temporal reasoning (When). Experiments with four LLM backbones show the benchmark is far from solved (best TWS: 0.383 on Track 2, 0.590 on Track 3), and ablations confirm that removing domain-specific tools drops accuracy by up to 49.6 percentage points.","https://arxiv.org/pdf/2604.12762v1","yes","workshop","yes","Accepted to CVPR 2026 Workshop","other","","multi-camera person search, interactive reasoning, spatio-temporal topology graph, agent planning","image","ARGOS reformulates multi-camera person search as an interactive reasoning task for agents."
"http://arxiv.org/abs/2604.12719v1","Monte Carlo Stochastic Depth for Uncertainty Estimation in Deep Learning","Adam T. Müller; Tobias Rögelein; Nicolaj C. Stache","3","cs.LG","cs.LG; stat.ML","Accepted to the 8th Safe Artificial Intelligence for All Domains (SAIAD) workshop at IEEE/CVF CVPR 2026","","2026-04-14T13:33:40Z","2026-04-14T13:33:40Z","The deployment of deep neural networks in safety-critical systems necessitates reliable and efficient uncertainty quantification (UQ). A practical and widespread strategy for UQ is repurposing stochastic regularizers as scalable approximate Bayesian inference methods, such as Monte Carlo Dropout (MCD) and MC-DropBlock (MCDB). However, this paradigm remains under-explored for Stochastic Depth (SD), a regularizer integral to the residual-based backbones of most modern architectures. While prior work demonstrated its empirical promise for segmentation, a formal theoretical connection to Bayesian variational inference and a benchmark on complex, multi-task problems like object detection are missing. In this paper, we first provide theoretical insights connecting Monte Carlo Stochastic Depth (MCSD) to principled approximate variational inference. We then present the first comprehensive empirical benchmark of MCSD against MCD and MCDB on state-of-the-art detectors (YOLO, RT-DETR) using the COCO and COCO-O datasets. Our results position MCSD as a robust and computationally efficient method that achieves highly competitive predictive accuracy (mAP), notably yielding slight improvements in calibration (ECE) and uncertainty ranking (AUARC) compared to MCD. We thus establish MCSD as a theoretically-grounded and empirically-validated tool for efficient Bayesian approximation in modern deep learning.","https://arxiv.org/pdf/2604.12719v1","yes","workshop","yes","SAIAD workshop","other","classification, detection","uncertainty quantification, bayesian inference, stochastic depth, object detection, empirical benchmark","image","The paper introduces Monte Carlo Stochastic Depth for uncertainty estimation in deep learning models."
"http://arxiv.org/abs/2604.12580v2","PDF-GS: Progressive Distractor Filtering for Robust 3D Gaussian Splatting","Kangmin Seo; MinKyu Lee; Tae-Young Kim; ByeongCheol Lee; JoonSeoung An; Jae-Pil Heo","6","cs.CV","cs.CV","Accepted to CVPR Findings 2026. Project Page: https://kangrnin.github.io/PDF-GS","","2026-04-14T11:03:55Z","2026-04-16T03:28:23Z","Recent advances in 3D Gaussian Splatting (3DGS) have enabled impressive real-time photorealistic rendering. However, conventional training pipelines inherently assume full multi-view consistency among input images, which makes them sensitive to distractors that violate this assumption and cause visual artifacts. In this work, we revisit an underexplored aspect of 3DGS: its inherent ability to suppress inconsistent signals. Building on this insight, we propose PDF-GS (Progressive Distractor Filtering for Robust 3D Gaussian Splatting), a framework that amplifies this self-filtering property through a progressive multi-phase optimization. The progressive filtering phases gradually remove distractors by exploiting discrepancy cues, while the following reconstruction phase restores fine-grained, view-consistent details from the purified Gaussian representation. Through this iterative refinement, PDF-GS achieves robust, high-fidelity, and distractor-free reconstructions, consistently outperforming baselines across diverse datasets and challenging real-world conditions. Moreover, our approach is lightweight and easily adaptable to existing 3DGS frameworks, requiring no architectural changes or additional inference overhead, leading to a new state-of-the-art performance. The code is publicly available at https://github.com/kangrnin/PDF-GS.","https://arxiv.org/pdf/2604.12580v2","yes","findings","yes","Accepted to Findings","3d-generation","","3d gaussian splatting, photorealistic rendering, distractor filtering, multi-view consistency","3d","Proposes PDF-GS for robust 3D Gaussian Splatting by filtering distractors for better reconstructions."
"http://arxiv.org/abs/2604.12574v1","Cross-Modal Knowledge Distillation for PET-Free Amyloid-Beta Detection from MRI","Francesco Chiumento; Julia Dietlmeier; Ronan P. Killeen; Kathleen M. Curran; Noel E. O'Connor; Mingming Liu","6","cs.CV","cs.CV","Accepted to CVPR Workshops 2026 (PHAROS-AIF-MIH)","","2026-04-14T10:52:55Z","2026-04-14T10:52:55Z","Detecting amyloid-$β$ (A$β$) positivity is crucial for early diagnosis of Alzheimer's disease but typically requires PET imaging, which is costly, invasive, and not widely accessible, limiting its use for population-level screening. We address this gap by proposing a PET-guided knowledge distillation framework that enables A$β$ prediction from MRI alone, without requiring non-imaging clinical covariates or PET at inference. Our approach employs a BiomedCLIP-based teacher model that learns PET-MRI alignment via cross-modal attention and triplet contrastive learning with PET-informed (Centiloid-aware) online negative sampling. An MRI-only student then mimics the teacher via feature-level and logit-level distillation. Evaluated across four MRI contrasts (T1w, T2w, FLAIR, T2*) and two independent datasets, our approach demonstrates effective knowledge transfer (best AUC: 0.74 on OASIS-3, 0.68 on ADNI) while maintaining interpretability and eliminating the need for clinical variables. Saliency analysis confirms that predictions focus on anatomically relevant cortical regions, supporting the clinical viability of PET-free A$β$ screening. Code is available at https://github.com/FrancescoChiumento/pet-guided-mri-amyloid-detection.","https://arxiv.org/pdf/2604.12574v1","yes","workshop","yes","PHAROS-AIF-MIH","medical-imaging","","amyloid-beta, MRI, knowledge distillation, Alzheimer's disease, cross-modal attention","image","Predicts amyloid-beta positivity from MRI using a PET-guided knowledge distillation framework."
"http://arxiv.org/abs/2604.12537v1","MODIX: A Training-Free Multimodal Information-Driven Positional Index Scaling for Vision-Language Models","Ruoxiang Huang; Zhen Yuan","2","cs.CV","cs.CV; cs.AI","Accepted by CVPR 2026 (Highlight). 10 pages, 2 figures, 5 tables","","2026-04-14T10:12:24Z","2026-04-14T10:12:24Z","Vision-Language Models (VLMs) have achieved remarkable progress in multimodal understanding, yet their positional encoding mechanisms remain suboptimal. Existing approaches uniformly assign positional indices to all tokens, overlooking variations in information density within and across modalities, which leads to inefficient attention allocation where redundant visual regions dominate while informative content is underrepresented. We identify positional granularity as an implicit resource and propose MODIX (Multimodal Information-Driven Positional IndeX Scaling), a training-free framework that dynamically adapts positional strides based on modality-specific contributions. MODIX jointly models intra-modal density via covariance-based entropy and inter-modal interaction via cross-modal alignment to derive unified scores, which rescale positional indices to allocate finer granularity to informative modalities while compressing redundant ones, without requiring any modification to model parameters or architecture. Experiments across diverse architectures and benchmarks demonstrate that MODIX consistently improves multimodal reasoning and adaptively reallocates attention according to task-dependent information distributions, suggesting that positional encoding should be treated as an adaptive resource in Transformers for multimodal sequence modeling.","https://arxiv.org/pdf/2604.12537v1","yes","main","yes","Highlight","vlm","","positional encoding, multimodal reasoning, transformers, attention allocation","multimodal","Proposes MODIX to adaptively scale positional indices in vision-language models."
